YEAR,ECOSUBCD,SPCD,COMMON_NAME,SCIENTIFIC_NAME,FSI,PERC_FSI,FSI_STATUS,FSI_INT,PERC_FSI_INT,PREV_RD,CURR_RD,TPA_RATE,BA_RATE,FSI_VAR,PERC_FSI_VAR,PREV_RD_VAR,CURR_RD_VAR,TPA_RATE_VAR,BA_RATE_VAR,nPlots,N
2018,313Ao,106,common or two-needle pinyon,Pinus edulis,0.0010200044640136,0.866512548073639,Expand,2.88357974932315e-05,0.0249989026996344,0.117713755707426,0.127838971219257,0.0047862404415815,0.003792635863045,1.6181705835441e-07,0.121619233088172,0.000474110514173394,0.000524024016002326,2.38829918972547e-05,1.88832448896115e-05,19,750
2018,313Ao,122,ponderosa pine,Pinus ponderosa,-0.00113280829600806,-0.323450848825784,Decline,0.000271927305953455,0.0794727149422261,0.350225791683795,0.338860679875268,-0.00409103259004222,-0.00927931103487846,8.96192476723895e-06,0.765476306934303,0.0104429666366862,0.0123093810925118,6.29658669454867e-06,0.000130996746133817,8,468
2018,313Ao,133,singleleaf pinyon,Pinus monophylla,-0.00370250582108551,-5.60207940587121,Decline,0.00131978557573605,1.46565134014151,0.066091634067256,0.0299628300798277,-0.0214272323077417,-0.0749740185932996,8.40645053680677e-06,10.3673377124297,0.000189583419592279,0.000216725460811873,0.000317696736179664,0.000496118266467521,2,21
2018,313Ao,143,Arizona pinyon pine,Pinus monophylla,0.0111466885178359,Inf,Stable,,,0,0.109237547474792,Inf,Inf,-3.28082183118185e-20,,0,-4.19945194391276e-18,,,1,121
2018,313Ao,202,Douglas-fir,Pseudotsuga menziesii,0.000339457586121171,1.28087478022499,Expand,1.24447161638934e-12,4.69576280899475e-09,0.026502011856424,0.0298965877176357,0,0.0164535997101599,2.88528266492948e-23,4.1080023049174e-16,-2.36362355911023e-19,0,0,-1.06428721767945e-19,1,74
2018,313Ao,746,quaking aspen,Populus tremuloides,-0.0008241291150959,-2.58672488840126,Decline,0.000550869715586773,1.49882469034367,0.0318599445496215,0.0244508156438606,2.37582810242857,-0.100188666344455,1.22895928035556e-05,90.9790454633279,0.000491487390763813,0.000397810152156977,7.97506344513506,1.33569401449247e-05,2,158
2018,313Ao,814,Gambel oak,Quercus gambelii,0.00283760193747947,1.73755474854313,Expand,0.000535735603810615,0.217386410406202,0.163310073530557,0.190480054908042,-0.00100267476478719,0.00704523571185099,1.72273240429819e-05,2.83649215168055,0.00788790711986528,0.0163940742410068,0.000633624661482744,0.000207085294106452,3,233
2018,313Ap,15,white fir,Abies concolor,0.00165348703132567,2.44674999105946,Expand,0.000200304346691572,,0.0675789123272743,0.0839484339373984,0.00349352778235108,0.0316320208863101,1.62487683111033e-06,-2.29232947745792e-15,0.00271419630776399,0.00418836052474864,0,2.69383129341107e-19,1,158
2018,313Ap,63,alligator juniper,Juniperus deppeana,0.00325176169254909,3.63901668494152,Expand,0.000541657775240287,0.301925890091994,0.0893582518048099,0.118572608558713,0.00829770650565633,0.0231696511335792,4.77848126068587e-06,1.48470658446727,0.000909010908435988,0.00248568340902564,3.19556553777829e-06,5.3222783090123e-05,2,65
2018,313Ap,65,Utah juniper,Juniperus osteosperma,0.000647494059858058,0.289234128118466,Expand,3.61740414415302e-05,0.0166120380692468,0.223865027294723,0.230436364173939,-0.000121338595459471,0.00235601352217854,3.81715814854811e-07,0.0804992669158446,0.000317526050720734,0.000290480493236976,1.75670877877287e-05,8.69839673089008e-06,95,1123
2018,313Ap,66,Rocky Mountain juniper,Juniperus scopulorum,0.000310682343786994,0.568346606220107,Expand,1.08834714934782e-05,0.0164020386611884,0.0546642384043152,0.0578055683923351,0.0025252063346848,0.0059001972752809,1.36467043835648e-08,0.0309947800105961,0.000341336314902562,0.000370052962903215,1.01267776135356e-05,3.56586374797071e-06,6,445
2018,313Ap,69,oneseed juniper,Juniperus monosperma,-0.00221825270511188,-1.38696124038124,Decline,0.000125025159046357,0.0738109704420636,0.159936171287825,0.137253843536071,-0.00793111237903891,-0.0202659325684731,2.81410176543843e-06,0.980814319831344,0.000709605152107009,0.000677031269875527,0.00014239352409824,9.44426525839878e-05,34,694
2018,313Ap,96,blue spruce,Picea pungens,-0.0147368835770573,-10.2040816326531,Stable,,0,0.144421459055161,0,-0.102040816326531,-0.102040816326531,-6.06984227538123e-20,0,0,0,0,-2.64567647217822e-18,1,75
2018,313Ap,106,common or two-needle pinyon,Pinus edulis,-0.000688488830527374,-0.474769763735877,Decline,2.85747987209689e-05,0.0188951371883814,0.145015307021614,0.137881276114177,-0.00581346376279918,-0.00577727712087705,2.63477920755498e-07,0.115206760958009,0.000137769880119197,0.000112604983412996,8.87670209020169e-06,1.10979851621679e-05,113,1242
2018,313Ap,122,ponderosa pine,Pinus ponderosa,0.000875064319770898,0.505711773445632,Expand,8.73332035150731e-05,0.072361689985833,0.173036177071518,0.181792617341116,-0.0292186471458119,0.0145728596944499,6.74218086142602e-07,0.462869983872201,0.00676161259875199,0.00577329632547821,0.000359986629489215,3.25575755520705e-05,5,342
2018,313Ap,202,Douglas-fir,Pseudotsuga menziesii,-0.00378583829740542,-4.28366676077518,Decline,0.000317593382009658,0.15919047484077,0.0883784502583557,0.0497219092056062,-0.0276399085128432,-0.0399160510631726,6.23804343399521e-06,1.56725499471442,0.00214373596772703,0.000651001581035977,4.59524992180033e-05,0.00035989554076989,3,240
2018,313Ap,746,quaking aspen,Populus tremuloides,-0.00872931356021391,-6.03950838081076,Stable,,2.77314372383976e-08,0.144536823360481,0.0589895504703849,-0.0772761323867666,-0.08785489267615,-3.03492113769062e-20,1.45274837847815e-14,-7.76939811248798e-18,0,0,-1.77587257354904e-18,1,75
2018,313Ap,803,Arizona white oak,Quercus arizonica,0.000155031188968528,0.269220876598735,Stable,0.00166073391475424,2.91967104536538,0.0575851289569928,0.0527393772705992,0.057468229528053,-0.0247874970429883,6.7898110146833e-05,209.857948431804,0.0015207450583301,0.00110221625672853,0.0477855671517089,0.00981673773950387,3,97
2018,313Ap,814,Gambel oak,Quercus gambelii,0.000496546169376516,0.598821713018736,Expand,0.000114049494355831,0.130870374153075,0.0829205352079443,0.0872096911490851,-0.00932842847574496,0.000785656774691633,2.78527273856651e-06,3.66744566453301,0.000743596498989296,0.00150760846034834,9.30486813652591e-05,5.43686567794034e-05,19,825
2018,313Ap,846,gray oak,Quercus grisea,0.0211492059207976,Inf,Stable,,,0,0.190342853287178,Inf,Inf,-9.51424451651272e-20,,0,0,,,1,39
2018,313Aq,65,Utah juniper,Juniperus osteosperma,-2.96247075651193e-05,-0.0110961916348583,Stable,5.05580768361822e-05,0.018939637595039,0.266980857396642,0.266756045450034,-0.00349087238290212,-0.000253875447502335,4.27573394161924e-07,0.0600029926566719,0.000418047783435175,0.000470109881386997,1.49892651336538e-05,6.01947083672997e-06,95,645
2018,313Aq,69,oneseed juniper,Juniperus monosperma,0.00813815964911029,16.4555979404809,Expand,0.000362140923115433,1.18990421031042,0.0494552654880461,0.126357258693996,0.135373276092737,0.135162662510567,1.56898073528937e-05,169.389468370079,0.000313580658895087,0.00076007997279028,0.01283301058573,0.011460453922247,7,462
2018,313Aq,106,common or two-needle pinyon,Pinus edulis,0.000207889301759345,0.1848939529373,Expand,3.89796840004354e-05,0.0353867267695664,0.112437047538187,0.114345131446988,0.00020590631813841,0.00900441227940616,2.54159419725525e-07,0.209464470231231,0.000245311759517726,0.000217996675985942,8.05316279615335e-05,1.33375230191886e-05,56,645
2018,313Aq,122,ponderosa pine,Pinus ponderosa,0.00210214461455552,1.70753276969686,Expand,6.82977790496544e-05,0.0499630621135051,0.123110059839655,0.144152649173689,0.00361595005341274,0.011901231750211,3.18839262775009e-07,0.170630525579726,0.000993541014249595,0.00122273021238194,1.78175903917248e-05,6.40209943481507e-05,5,265
2018,313Aq,133,singleleaf pinyon,Pinus monophylla,-0.00399572005248217,-4.73171637162334,Decline,0.000211920277313188,0.223934972300915,0.0844454683810925,0.0451073681421431,-0.0374724302599237,-0.0449455334870055,1.93571223617485e-06,2.16142223544521,0.000221271791510956,0.000223200964586329,0.000191000389489086,0.000183817881744118,25,168
2018,313Aq,143,Arizona pinyon pine,Pinus monophylla,0.00732148148367454,19.8634971029259,Expand,0.00043906914425427,3.66782615047425,0.0368589752637067,0.109117651094681,0.269970761010939,0.197898805241402,4.69576355187084e-06,327.685986934502,0.000767614445811494,0.00074436405952642,0.0762913579972654,0.029525426538697,13,96
2018,313Aq,814,Gambel oak,Quercus gambelii,-0.000962318947576874,-1.20332634805844,Decline,6.8071052342001e-05,0.0779518914317428,0.0799715679067085,0.0705418394108941,0.00349133038937315,-0.0118116805987984,4.54236900178589e-07,0.595676952552965,0.00122339979357329,0.00105313686014369,0.000380470992377605,2.1361296405039e-05,7,379
2018,313Ar,15,white fir,Abies concolor,-0.000782996663732467,-1.52346464862415,Decline,0.000403896163972306,0.752660473993139,0.0513957881753015,0.0433306752930877,0.0207309631735782,-0.0804884960944986,9.96152605032239e-06,34.5927140873667,0.00071484218712864,0.00106437408080616,7.33924495287384e-05,0.00014956148690249,4,237
2018,313Ar,65,Utah juniper,Juniperus osteosperma,-0.000622580030711422,-0.310496480508296,Decline,0.000157111383703942,0.0789477408217097,0.200511139350833,0.194387548554541,-0.00283949684607415,-0.00384082683125861,3.52498456502538e-06,0.890064185080801,0.00149979078246273,0.00197095955385922,3.86421017879567e-05,9.03053693751309e-05,10,551
2018,313Ar,66,Rocky Mountain juniper,Juniperus scopulorum,-0.000197837400036367,-0.534245924006455,Decline,1.96881769836463e-05,0.0438464170533685,0.0370311482308991,0.035074454647571,0,-0.00580900389301934,3.14397715541124e-08,0.155932482512261,0.000150470785383858,0.000126894715169669,0,2.26024302171061e-05,3,314
2018,313Ar,96,blue spruce,Picea pungens,0.00331378880009706,0.832389997020488,Stable,,,0.398105312648957,0.430580442889908,0,0.0104744760871086,-3.79365142211327e-21,-2.39365456875866e-16,-6.21551848999038e-17,6.21551848999038e-17,0,4.98264838076425e-20,1,75
2018,313Ar,106,common or two-needle pinyon,Pinus edulis,-0.00373098456600952,-2.94213117809155,Decline,0.000148555205500123,0.0887102150971745,0.126812311897992,0.0897416950020039,-0.0351656535575023,-0.0276137466851021,3.15150254012017e-06,1.12380038663853,0.00114144226238824,0.000669386857870036,0.000251592354112739,8.22200612723777e-05,10,551
2018,313Ar,122,ponderosa pine,Pinus ponderosa,0.00586873220561085,1.82488577515397,Expand,0.000233468930061769,0.0832052107198829,0.321594495694707,0.380661892977675,0.0545785711166839,0.010262418721749,7.6704360829797e-06,0.974233185343905,0.00191653036566112,0.00171198838906211,0.00205196296218215,2.70805768889384e-05,11,543
2018,313Ar,202,Douglas-fir,Pseudotsuga menziesii,-0.000357298453181068,-0.815162489371358,Decline,0.000166463178912944,0.305591250173412,0.0438315621535299,0.040145184336269,-0.00563300454863174,-0.0166982291399482,1.12942865082956e-06,3.80631093687354,0.000775330944336442,0.000334316171034193,4.39129785887961e-05,6.6450282617065e-05,3,159
2018,313Ar,746,quaking aspen,Populus tremuloides,0.000480307167823476,3.06515498671795,Expand,3.94373987575352e-05,0.293621837293442,0.0156699145689129,0.0204651121756085,0.031539500237511,0.000787802970526697,1.25339558457513e-07,6.94781651792683,3.43464498896959e-05,4.27578468779827e-05,0.00391071286323693,0.000292045086095652,6,312
2018,313As,15,white fir,Abies concolor,-0.000331743760130136,-0.231449915775237,Decline,6.15015701525817e-05,0.0419206131062384,0.143332849795588,0.140044423031031,-0.00785863501790954,-0.00012511277522761,5.31288163304077e-07,0.246838548888948,0.00100406152298702,0.000928908403044263,0.000182777343364455,3.3464433005599e-05,14,542
2018,313As,19,subalpine fir,Abies lasiocarpa,-0.00055604375655855,-1.10478118894889,Decline,2.94598079794093e-05,0.0327354042391674,0.0503306683821781,0.0448176675073398,0.0960392544610563,-0.0219778845709338,5.05111716560385e-08,0.0623681749239984,0.000656868931498702,0.000557506797642744,0.00902773707169747,7.72873156981968e-07,2,226
2018,313As,65,Utah juniper,Juniperus osteosperma,0.000327357729918082,0.132998928940306,Expand,1.31554540985571e-12,0,0.246135613667244,0.249409190966425,0,0.00172271813959617,3.62978675651921e-23,0,0,0,0,1.10672517265919e-21,1,83
2018,313As,66,Rocky Mountain juniper,Juniperus scopulorum,0.000770919869881579,1.3036689150324,Expand,4.96851071021168e-05,0.115076293596284,0.0591346361788812,0.0667809534135025,0.0543900543900544,0.0126464619817949,9.86898794950212e-08,0.529409693763522,7.93340921928348e-05,3.37344611031395e-05,0.00136176551290752,3.94041234946985e-05,2,156
2018,313As,93,Engelmann spruce,Picea engelmannii,-0.000698672355103133,-0.596988158830061,Decline,0.000139577290938125,0.118634878947009,0.11703286652659,0.110309873445613,0.00069457714848104,-0.0124148160667489,2.78716318972981e-06,2.01352789608608,0.000596085473657159,0.000781741489345563,0.000351398932296971,0.000199265993287258,13,552
2018,313As,96,blue spruce,Picea pungens,0.00148218355428376,2.09200461661147,Expand,0.000221576175354478,0.386874091470392,0.0708499179454264,0.0851600921701147,-0.0273264736893903,0.0806019223714994,6.09092667843186e-06,18.5684879905662,0.00156804757771277,0.000952281782620852,0.000128949865791167,0.00544264041762803,6,479
