YEAR,SPCD,COMMON_NAME,SCIENTIFIC_NAME,TPA,BAA,TPA_PERC,BAA_PERC,TREE_TOTAL,BA_TOTAL,AREA_TOTAL,TPA_SE,BAA_SE,TPA_PERC_SE,BAA_PERC_SE,TREE_SE,BA_SE,AREA_TOTAL_SE,nPlots_TREE,nPlots_AREA
2005,106,common or two-needle pinyon,Pinus edulis,20.0561802363538,4.79157228977055,4.54327356888098,4.41610874270516,2189864732.42882,523175153.324178,109186530.367307,3.62566510956905,3.24712855605294,1.59116283263647,1.11904506527251,3.64369509536085,3.26781628985463,0.737232076935187,1564,7053
2005,108,lodgepole pine,Pinus contorta,48.0723392704535,9.83283543366588,10.8897001237478,9.06234277564709,5248851931.58084,1073613184.67469,109186530.367307,5.32091191537946,3.94450525044399,1.59172257540063,1.11967127296968,5.34641182550146,3.9758762487072,0.737232076935187,1004,7053
2005,112,Apache pine,Pinus engelmannii,0.00206987863913637,0.00395288470196209,0.000468884144495963,0.00364314000406663,226002.866888703,431601.765549246,109186530.367307,119.420142598957,119.420142598957,,0.759694710551117,119.418800444475,119.418800444475,0.737232076935187,1,7053
2005,113,limber pine,Pinus flexilis,2.55935964844301,0.682242184078904,0.579764985505813,0.628782264265366,279447599.975582,74491656.949789,109186530.367307,13.0942347994596,12.9060685184946,1.59522446362379,1.12138311919985,13.1194530606194,12.9423028029079,0.737232076935187,209,7053
2005,114,southwestern white pine ,Pinus strobiformis,0.142011671661582,0.0295034090308113,0.0321695291291402,0.0271915468829985,15505761.7003893,3221374.86608176,109186530.367307,36.8180547118664,28.5697076113959,1.61421392861115,1.02613647031219,36.8198890292417,28.5725096192462,0.737232076935187,27,7053
2005,116,Jeffrey pine,Pinus jeffreyi,0.00237922522029519,0.00340549868960502,0.000538959608978231,0.00313864669610481,259779.346766423,371834.586088382,109186530.367307,93.4575420500092,93.4575420500092,,,93.473113259996,93.473113259996,0.737232076935187,1,7053
2005,118,Chihuahuan pine,Pinus leiophylla,0.00580817170865227,0.00203892585401348,0.00131570980597847,0.00187915735067991,634174.116645294,222623.239675929,109186530.367307,64.7106996187398,67.0607977614723,1.2097494609464,,64.7164993977052,67.0677541070295,0.737232076935187,4,7053
2005,119,western white pine,Pinus monticola,0.582883903786818,0.166922546874258,0.13203915215125,0.153842637453211,63643071.0614337,18225693.7332743,109186530.367307,26.9815705404998,20.5039310433173,1.60905730586498,1.11592023037214,27.013535381526,20.5242374515657,0.737232076935187,57,7053
2005,122,ponderosa pine,Pinus ponderosa,16.6738538753671,6.08324263313677,3.77708410627602,5.60656489176717,1820560252.50281,664208156.494683,109186530.367307,5.72118674421519,4.11862318977598,1.59176925724309,1.11950941656516,5.78374301260729,4.17032159449363,0.737232076935187,981,7053
2005,133,singleleaf pinyon,Pinus monophylla,16.1082847378194,3.91158051174928,3.64896722241707,3.60507237522202,1758807720.69115,427091904.330279,109186530.367307,6.14758478071336,4.97696023150466,1.59191921078128,1.11952942321368,6.19737915263078,5.04205123595965,0.737232076935187,506,7053
2005,134,border pinyon,Pinus discolor,0.450893057155819,0.0631410763039287,0.102139614065435,0.0581933950333755,49231448.4775516,6894155.04528335,109186530.367307,24.0190357734901,24.4340218313807,1.60295199854492,1.08675907204136,24.0204189688215,24.4342454511067,0.737232076935187,30,7053
2005,135,Arizona pine,Pinus arizonica,0.00808131444851175,0.00600056300272578,0.00183063883067768,0.00553036396718109,882370.685440183,655180.654518056,109186530.367307,104.751494128895,104.751494128895,1.60000849808506,0.982657155240954,104.752249058124,104.752249058124,0.737232076935187,1,7053
2005,140,Mexican pinyon pine,Pinus cembroides,0.250878331458502,0.0274881285383547,0.0568308062097668,0.025334182063367,27392534.556293,3001333.3813935,109186530.367307,40.7801764753105,39.0858890225801,1.63180655469774,1.05044998932977,40.7797698545017,39.0863310616851,0.737232076935187,13,7053
2005,142,Great Basin bristlecone pine,Pinus longaeva,0.0348715383541954,0.0362759592281526,0.00789935753686854,0.033433405781953,3807502.28146506,3960846.12386787,109186530.367307,37.7418825596351,45.1158232897159,1.55750035338727,1.10790143835291,37.7426374372891,45.1168456205142,0.737232076935187,11,7053
2005,143,Arizona pinyon pine,Pinus monophylla,0.420845110724893,0.0785529011472446,0.0953329320746472,0.0723975623328877,45950617.4620961,8576918.72655367,109186530.367307,20.3625019596028,18.7067902276881,1.59746127106256,1.08728300247037,20.369678564111,18.7151139476772,0.737232076935187,49,7053
2005,202,Douglas-fir,Pseudotsuga menziesii,40.096721494444,13.5580183436036,9.08300448129637,12.4956235072918,4378021899.08255,1480352981.59438,109186530.367307,4.58692172584171,3.18713691001897,1.59148692773137,1.11954397656254,4.63034981165832,3.26121386314181,0.737232076935187,1602,7053
2005,231,Pacific yew,Taxus brevifolia,1.3249269814239,0.0258998271314773,0.300132211840095,0.0238703386097397,144664180.091704,2827912.26159904,109186530.367307,47.2552273566823,45.4557996586077,1.65762075682143,1.06713370959305,47.2567401926962,45.4575783791049,0.737232076935187,13,7053
2005,242,western redcedar,Thuja plicata,4.02463122632263,0.676378075865784,0.911689088329058,0.623377662606028,439435519.610087,73851375.3202999,109186530.367307,15.7670392806847,13.4386279438111,1.59801875149583,1.12194346913281,15.781913549271,13.4584365388169,0.737232076935187,104,7053
2005,263,western hemlock,Tsuga heterophylla,2.22985252824146,0.345455487583479,0.505122607329722,0.318385888112298,243469860.789452,37719086.0855863,109186530.367307,24.1462184179364,21.3823068557277,1.60791795263178,1.12901901167267,24.1597731007766,21.4025103343007,0.737232076935187,67,7053
2005,264,mountain hemlock,Tsuga mertensiana,1.82224210034819,0.480181781451053,0.412787693022807,0.442555143680254,198964292.426252,52429382.6622329,109186530.367307,36.4561307825981,29.9601474253219,1.6306794799305,1.15126563129874,36.4624230363035,29.9645382627764,0.737232076935187,29,7053
2005,313,boxelder,Acer negundo,0.139348811027941,0.0196788399916181,0.0315663183386574,0.0181368227541532,15215013.1869503,2148664.26033818,109186530.367307,63.2871011451182,47.0799370796537,1.69395658723955,1.02587431994582,63.2877799203015,47.084365453516,0.737232076935187,9,7053
2005,322,bigtooth maple,Acer grandidentatum,5.17541109932533,0.202997832990112,1.17237221537518,0.187091094698012,565085181.159782,22164629.0562723,109186530.367307,15.7940335961456,16.5982007785498,1.59818353074329,1.11336115146631,15.7976662026058,16.60541359379,0.737232076935187,83,7053
2005,351,red alder,Alnus rubra,0.231514488036697,0.0263307343082686,0.0524443658720013,0.0242674802650551,25278263.6784904,2874961.52114326,109186530.367307,75.6872453081641,53.2570573455262,1.75113866795822,1.10503010657481,75.6882333506322,53.2641056026044,0.737232076935187,6,7053
2005,353,Arizona alder,Alnus oblongifolia,0.0105899336020828,0.00504842671230705,0.00239890970581416,0.00465283627019911,1156278.10683157,551220.196530437,109186530.367307,53.3908196896985,60.8458391309093,1.41450085322875,,53.3901843778057,60.8463781232742,0.737232076935187,4,7053
2005,362,Arizona madrone,Arbutus arizonica,0.00993803630686658,0.000629383326534327,0.00225123713226936,0.000580065382036465,1085099.70301108,68720.1816953168,109186530.367307,84.5372685667613,72.5009646606802,1.5417228747334,,84.5350839631717,72.5011743052121,0.737232076935187,2,7053
2005,375,paper birch,Betula papyrifera,0.44144792364331,0.0848566818041379,0.100000032902111,0.078207384075624,48200167.1204648,9265206.66467639,109186530.367307,32.0205118341045,35.4819788722827,1.6167720171237,1.13179609088986,32.0319087901654,35.4889132606034,0.737232076935187,31,7053
2005,475,curlleaf mountain-mahogany,Cercocarpus ledifolius,5.27571231182815,1.23897015429256,1.19509318428953,1.14188550217701,576036722.544599,135278852.375851,109186530.367307,11.2578228987489,10.6547503318534,1.59436343520696,1.12145037313104,11.2823227333249,10.6906129838639,0.737232076935187,270,7053
2005,544,green ash,Fraxinus pennsylvanica,0.177365744192295,0.0497219560210332,0.0401781938593237,0.0458257856523752,19365950.214372,5428967.86101243,109186530.367307,41.199066612321,41.47609119141,1.62855352104015,1.12163688168447,41.2254835829327,41.501816717255,0.737232076935187,12,7053
2005,547,velvet ash,Fraxinus velutina,0.0597055815818226,0.00274275432244789,0.0135249477975711,0.00252783441633821,6519045.29648139,299471.828118018,109186530.367307,60.4213887895766,65.1009776240061,1.65878257620891,,60.4349699590375,65.1053675494312,0.737232076935187,5,7053
2005,606,Arizona walnut,Juglans major,0.0140969558927399,0.00682203576225069,0.00319334620822145,0.00628746681690264,1539197.70266923,744874.414921839,109186530.367307,61.6447461440648,66.2784097067777,1.51610630009365,0.688724105023024,61.6463507501403,66.279797308608,0.737232076935187,5,7053
2005,732,Arizona sycamore,Platanus wrightii,0.0338314182044398,0.0101379569618266,0.00766374186483348,0.00934355523924169,3693935.17114812,1106928.34567493,109186530.367307,60.9885557847388,75.6199252839016,1.62720787598061,1.00261385401115,60.9966696576794,75.6206406385422,0.737232076935187,5,7053
2005,742,eastern cottonwood,Populus deltoides,0.00313735153193124,0.00432226771345165,0.000710695961211746,0.00398357847557384,342556.528314127,471933.414950418,109186530.367307,93.5472316106386,93.5472316106386,0.809199115592442,0.4539110068668,93.560502318929,93.560502318929,0.737232076935187,1,7053
2005,745,plains cottonwood,Populus deltoides,0.0466684089927767,0.0498481035628409,0.0105716715037437,0.0459420483796301,5095561.65568371,5442741.47341678,109186530.367307,50.9924694607456,38.8558815349853,1.61435652002634,1.11236641576291,51.0113367080019,38.8724788322759,0.737232076935187,9,7053
2005,746,quaking aspen,Populus tremuloides,28.9043961660044,4.66720388163745,6.54763656777681,4.3014857377167,3155970729.72811,509595798.352819,109186530.367307,5.82353272458054,4.86758300935328,1.5918656081291,1.11961400141661,5.85905292873528,4.88643244915104,0.737232076935187,864,7053
2005,747,black cottonwood,Populus balsamifera,0.218376937075941,0.0881969383775821,0.049468351130588,0.0812859009725426,23843820.0715617,9629917.69046735,109186530.367307,46.6151991219412,32.8585907346411,1.6458375660435,1.12554075969439,46.6271015345055,32.8812589797832,0.737232076935187,28,7053
2005,748,Fremont cottonwood,Populus fremontii,0.0393544189991949,0.0196325464830471,0.00891485265642064,0.018094156765712,4296972.46514331,2143609.63275879,109186530.367307,53.7553183182262,55.9012369717958,1.61262289617782,1.06880339994678,53.758527433161,55.9117062646621,0.737232076935187,11,7053
2005,749,narrowleaf cottonwood,Populus angustifolia,0.206209257447773,0.132281977971747,0.0467120387820848,0.121916474195851,22515273.350341,14443410.2048596,109186530.367307,29.69430722338,25.5959398272869,1.6054097136897,1.12057695462587,29.7153492110479,25.607337703403,0.737232076935187,31,7053
2005,756,honey mesquite ,Prosopis glandulosa,0.236846720460366,0.0537165112736911,0.0536522624080362,0.0495073309380723,25860471.6359427,5865119.48941065,109186530.367307,28.8643708982099,35.688456625709,1.60557254415312,1.10711543823275,28.8804410973077,35.7000429420649,0.737232076935187,27,7053
2005,757,velvet mesquite,Prosopis velutina,1.64274636089166,0.384568246347049,0.372126996958587,0.354433804220309,179365775.41928,41989672.508074,109186530.367307,12.0924917988323,11.1498317108083,1.59386058313892,1.11529100030004,12.1426653833582,11.2030043499761,0.737232076935187,149,7053
2005,803,Arizona white oak,Quercus arizonica,1.84474251645013,0.598208854150073,0.417884652890542,0.551333714909323,201421034.792244,65316349.2196487,109186530.367307,13.1228851826259,9.80472813864729,1.59482689715198,1.11744744649358,13.1340456067578,9.82331222913885,0.737232076935187,164,7053
2005,810,Emory oak,Quercus emoryi,0.94916106334553,0.245586874716173,0.215010950285152,0.226342895179332,103635603.266442,26814778.7540094,109186530.367307,14.8263401234566,12.7813662638399,1.59493559457456,1.11151503185423,14.8365367377272,12.794063128327,0.737232076935187,121,7053
2005,814,Gambel oak,Quercus gambelii,76.9046768006921,2.32522826502722,17.4210134389698,2.14302534721093,8396954828.88669,253883606.570314,109186530.367307,5.60304719447064,5.49500637976915,1.59183668421163,1.11910060979679,5.6163707356373,5.50580565504231,0.737232076935187,794,7053
2005,829,Mexican blue oak,Quercus oblongifolia,0.045992817320135,0.0298168667586077,0.0104186315054242,0.0274804423286844,5021796.14500291,3255600.22779666,109186530.367307,40.2738492879772,35.0377068945779,1.58285566912167,1.04741614531478,40.2762695062182,35.0432373796326,0.737232076935187,15,7053
2005,843,silverleaf oak,Quercus hypoleucoides,1.1087606481034,0.101116100516844,0.251164622943144,0.0931927285066736,121061728.174217,11040516.179706,109186530.367307,38.5964097955808,29.7274043067043,1.63465993606768,1.12213215375009,38.6000929041931,29.735550143459,0.737232076935187,30,7053
2005,846,gray oak,Quercus grisea,0.0265047005198428,0.00979880143149485,0.00600403984726056,0.00903097564906578,2893956.28818619,1069897.13006312,109186530.367307,71.8738729524317,73.8889762098996,1.64978489971278,0.97517640024144,71.8732954914297,73.8883295260677,0.737232076935187,4,7053
2005,847,netleaf oak,Quercus rugosa,0.301486837880288,0.0242345864142958,0.0682950175838685,0.0223355847450107,32918301.7795593,2646090.40546363,109186530.367307,57.1328253090345,39.6685298150228,1.6818753346709,1.03318777554541,57.134499100174,39.6717189539068,0.737232076935187,12,7053
2005,972,American elm,Ulmus americana,0.00107512552998901,0.000204116602837895,0.000243545348419557,0.000188122198687911,117389.226328812,22286.7836542313,109186530.367307,99.9848513814855,99.9848513814855,,,100,100,0.737232076935187,1,7053
2006,15,white fir,Abies concolor,2.72256868059662,0.920445904699753,0.59696710823238,0.835729058842021,268160000.529974,90659521.6683419,98495219.7684173,11.0994971608891,9.96769387900618,1.46520883898007,1.01132563018371,11.1010811443507,9.97498998061209,0.637062349847045,225,8345
2006,17,grand fir,Abies grandis,12.0323079031337,2.77801939539843,2.63827763298934,2.52233349391514,1185124811.24042,273621630.870695,98495219.7684173,8.27911875056155,7.77485020933126,1.46400459463981,1.01164760561932,8.31620828354129,7.81650569176664,0.637062349847045,333,8345
2006,18,corkbark fir,Abies lasiocarpa,0.946329957041092,0.114877048410873,0.207498110851954,0.104303889083287,93208977.0921993,11314840.1295761,98495219.7684173,30.8312884152219,26.5380548691112,1.4916651428786,1.01794457136744,30.8402286989935,26.5492037696472,0.637062349847045,36,8345
2006,19,subalpine fir,Abies lasiocarpa,55.9650217408298,7.5174404284072,12.2712339376005,6.8255433394351,5512287115.70728,740431947.091953,98495219.7684173,3.82851411221541,3.33557642689533,1.46229712671343,1.00988137041231,3.85717671754613,3.37062520451477,0.637062349847045,1527,8345
2006,51,Arizona cypress,Cupressus arizonica,0.275040992032322,0.0304092903344501,0.0603071749223679,0.0276104521314088,27090222.9555471,2995169.73449327,98495219.7684173,68.7547443136481,52.1952611941974,1.60798546138213,1.0434271764487,68.7550468023447,52.2029894806277,0.637062349847045,10,8345
2006,59,redberry juniper,Juniperus coahuilensis,0.206832531488305,0.143388154335092,0.045351369495626,0.130190863645213,20372015.6441987,14123047.7734226,98495219.7684173,20.2472352026785,17.0944240094737,1.46493091281891,1.00284591309508,20.2639247509248,17.109348549331,0.637062349847045,55,8345
2006,62,California juniper,Juniperus californica,0.0109722609300175,0.0157072225711713,0.00240584523169065,0.0142615467887916,1080715.25165849,1547086.33909896,98495219.7684173,61.1442279570141,83.0767701201275,1.38132094998047,1.14727159507155,61.1561119141495,83.0853497224076,0.637062349847045,3,8345
2006,63,alligator juniper,Juniperus deppeana,1.9058541144092,0.867966230536266,0.417889262996415,0.788079557146109,187717519.845276,85490524.6282343,98495219.7684173,10.5947787333649,8.08650301722817,1.4644908938183,1.0094537975867,10.6119097974485,8.10778987898862,0.637062349847045,278,8345
2006,64,western juniper,Juniperus occidentalis,0.260776135378179,0.133366567796748,0.0571793749565257,0.12109165309625,25685202.7644323,13135969.4049002,98495219.7684173,27.4267406207833,29.1263609797468,1.47885644754809,1.02872032213063,27.4664268051116,29.1682558021247,0.637062349847045,17,8345
2006,65,Utah juniper,Juniperus osteosperma,19.0586966550569,13.939632952408,4.17892672825218,12.656644207374,1877190515.53943,1372987211.1385,98495219.7684173,2.92150270560833,2.60926516346742,1.46201581876527,1.00986199260859,2.99005468090036,2.67964432365636,0.637062349847045,2193,8345
2006,66,Rocky Mountain juniper,Juniperus scopulorum,6.52258611681516,1.68023112697025,1.43018223933236,1.52558447075493,642443553.034137,165494734.11267,98495219.7684173,9.02402475160462,6.75652977274351,1.46429683141599,1.01020012858198,9.07529741400078,6.80979543358855,0.637062349847045,703,8345
2006,69,oneseed juniper,Juniperus monosperma,3.17329105829868,2.20367768763523,0.695795261347498,2.00085357594079,312554000.176282,217051718.14239,98495219.7684173,9.43111257592731,6.69677260892588,1.46417166901838,1.01058823176685,9.45516782069661,6.74354341468616,0.637062349847045,430,8345
2006,72,subalpine larch,Larix lyallii,0.144245821464749,0.0198429620322191,0.0316282235699359,0.0180166372615171,14207523.8858463,1954436.90621978,98495219.7684173,53.6948647390912,62.8307477140778,1.54254236080828,1.05012696294466,53.6986285181582,62.8338976301309,0.637062349847045,7,8345
2006,73,western larch,Larix occidentalis,3.1858924206429,1.34390535240367,0.698558313347627,1.220213756835,313795174.129757,132368253.032952,98495219.7684173,9.84133740404889,7.29539491183947,1.46443944639048,1.01009732549271,9.85697219511468,7.31473748071324,0.637062349847045,314,8345
2006,93,Engelmann spruce,Picea engelmannii,27.1134130172172,8.91401378007591,5.94505324275288,8.09357758982884,2670541573.80268,877987746.287278,98495219.7684173,4.18465380476426,3.6453058226339,1.46235064461434,1.01004856150794,4.20723485422741,3.66738054999565,0.637062349847045,1453,8345
2006,96,blue spruce,Picea pungens,0.905176860938253,0.184605525025496,0.198474630581132,0.167614632102601,89155593.8473993,18182761.7578503,98495219.7684173,32.8854278493971,21.9046618683768,1.49593007235019,1.01687800817282,32.8894611075736,21.9058134642518,0.637062349847045,56,8345
2006,101,whitebark pine,Pinus albicaulis,7.90210359798989,1.63475169259876,1.7326637037531,1.48429091434941,778319430.516816,161015227.229307,98495219.7684173,10.0636044550244,8.18566010284112,1.46500779316713,1.01117328917839,10.0705863375896,8.18952077776998,0.637062349847045,266,8345
2006,102,Rocky Mountain bristlecone pine,Pinus aristata,0.447399381766179,0.133762061769354,0.0980995326440702,0.121450746231236,44066700.4313139,13174923.6706491,98495219.7684173,22.7482333791017,26.2276564406878,1.4744206329623,1.0208478084068,22.7505611119532,26.2309719703596,0.637062349847045,52,8345
2006,106,common or two-needle pinyon,Pinus edulis,21.6255859062005,5.17394030083391,4.74175860989719,4.69773642974837,2130016836.45201,509608386.999307,98495219.7684173,3.26803257550519,2.94118414219784,1.46209619737101,1.00957288542407,3.29830181187591,2.97602431419436,0.637062349847045,1855,8345
2006,108,lodgepole pine,Pinus contorta,53.3014404356034,10.8025483812633,11.6872007631006,9.80829350825726,5249937089.67797,1063999376.87149,98495219.7684173,4.585047959658,3.35265915474878,1.46251106904199,1.01000727857601,4.60372492535263,3.37685473013008,0.637062349847045,1316,8345
2006,112,Apache pine,Pinus engelmannii,0.00191213058715,0.00365163039184398,0.000419265480907346,0.00331553827881952,188335.722407252,359668.137957705,98495219.7684173,119.419637359767,119.419637359767,0.321603320336696,0.867439688631331,119.418800444475,119.418800444475,0.637062349847045,1,8345
2006,113,limber pine,Pinus flexilis,2.26449392735275,0.595430808333691,0.496526828158958,0.54062800053044,223041827.038856,58647088.3237133,98495219.7684173,11.9419860854457,10.4516346856476,1.46571858934038,1.01002229599606,11.962001757913,10.4795772999608,0.637062349847045,255,8345
2006,114,southwestern white pine ,Pinus strobiformis,0.155806971080617,0.0378652290843054,0.0341631921469322,0.0343801543402886,15346241.8580368,3729544.06024013,98495219.7684173,31.827145058496,24.113263352385,1.48182334730489,0.956253105086147,31.8299903039652,24.1162649374344,0.637062349847045,32,8345
2006,118,Chihuahuan pine,Pinus leiophylla,0.0122491937582408,0.00487112626612315,0.00268583335588534,0.00442279307138173,1206487.03120385,479782.65210151,98495219.7684173,40.8164244208233,39.710416665209,1.32798105869805,,40.8219012642654,39.7164721329546,0.637062349847045,6,8345
2006,119,western white pine,Pinus monticola,0.564382837688133,0.174081623724937,0.12375004272687,0.158059339299021,55589011.6316156,17146207.7864306,98495219.7684173,22.2507715415779,17.871907072228,1.4747364146116,1.00799083918402,22.276740638472,17.8929746104005,0.637062349847045,74,8345
2006,122,ponderosa pine,Pinus ponderosa,17.71863377139,6.63683043060773,3.8850963208823,6.02598373369391,1745200727.30916,653696071.828428,98495219.7684173,5.03252635152635,3.6059883840575,1.46259020820768,1.00993014539341,5.09917295385587,3.66572962992017,0.637062349847045,1237,8345
2006,133,singleleaf pinyon,Pinus monophylla,2.97580174926278,0.591015528717681,0.652492544114985,0.536619098476369,293102247.280879,58212204.3875954,98495219.7684173,9.87232244698642,8.2276305769555,1.46440365746335,1.0079012713775,9.87813927221266,8.23387077645479,0.637062349847045,263,8345
2006,134,border pinyon,Pinus discolor,0.423197777339508,0.0614022205734541,0.0927929404129395,0.0557508265816035,41682958.0845606,6047825.2096512,98495219.7684173,23.6797074684358,23.7090544302931,1.47560215153801,0.987460942219997,23.6833017743729,23.7122132033004,0.637062349847045,32,8345
2006,135,Arizona pine,Pinus arizonica,0.0074549861627564,0.00553549975552639,0.00163462599243515,0.00502601834315875,734280.500471201,545220.264948592,98495219.7684173,104.751096611842,104.751096611842,1.5319573831658,0.999950818967335,104.752249058124,104.752249058124,0.637062349847045,1,8345
2006,140,Mexican pinyon pine,Pinus cembroides,0.392513286992102,0.0509729724394676,0.0860648708509766,0.0462814751694858,38660682.464311,5020594.12267484,98495219.7684173,27.9360405475813,24.2018497726441,1.4826138601805,0.978180129336138,27.9381474639192,24.2046713900935,0.637062349847045,21,8345
2006,142,Great Basin bristlecone pine,Pinus longaeva,0.0184540561967672,0.0138143499521099,0.00404634955270545,0.0125428921189639,1817636.32071931,1360647.43449089,98495219.7684173,49.7964620976457,51.9446947384469,1.42353226198304,0.91749873619826,49.7965607914557,51.9447491687349,0.637062349847045,8,8345
2006,143,Arizona pinyon pine,Pinus monophylla,0.535271199944686,0.101859581101584,0.117366846474203,0.0924845353903089,52721654.4742563,10032681.8261194,98495219.7684173,16.900264971274,15.0797358406355,1.46737263818128,0.990770029241273,16.9108716106643,15.0925232224908,0.637062349847045,68,8345
2006,202,Douglas-fir,Pseudotsuga menziesii,43.2824063544894,14.6258256669096,9.49036589707491,13.2796804863627,4263110125.99138,1440573913.35682,98495219.7684173,3.79733108088888,2.7264837401983,1.46228124634026,1.0099023139,3.84184010637232,2.79048247795122,0.637062349847045,2097,8345
